subject,item,condition,ID,ffd,sfd,gzd,tvt,gpt,skp,rgi,rgo,exp,wordtype,wordtype3,divergence,pred.raw
45,156,2,156.2,172,172,172,172,172,1,0,0,SCB,Pseudohomophone,1,170.5,0.9
45,157,3,157.3,199,199,199,199,199,1,0,0,SCB,Ortho_control,3,170.5,1
45,158,1,158.1,142,142,142,142,142,1,0,0,SCB,Target,2,170.5,0.8
45,159,2,159.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,170.5,1
45,160,3,160.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,170.5,0.3
45,161,1,161.1,156,156,156,156,156,1,0,0,SCB,Target,2,170.5,0.7
45,162,2,162.2,297,297,297,297,435,1,0,1,SCB,Pseudohomophone,1,170.5,0.9
45,163,3,163.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,170.5,0
45,164,1,164.1,170,170,170,170,170,1,0,0,SCB,Target,2,170.5,0
45,165,2,165.2,168,NA,282,282,282,1,0,0,SCB,Pseudohomophone,1,170.5,0.9
45,166,3,166.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,170.5,0.8
45,167,1,167.1,311,311,311,311,311,1,0,0,SCB,Target,2,170.5,0.3
45,168,2,168.2,146,146,146,146,146,1,0,0,SCB,Pseudohomophone,1,170.5,0.5
45,169,3,169.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,170.5,0.6
45,170,1,170.1,70,70,70,70,70,1,0,0,SCB,Target,2,170.5,1
45,171,2,171.2,194,194,194,490,194,1,0,0,SCB,Pseudohomophone,1,170.5,0.7
45,172,3,172.3,429,429,429,429,429,1,0,0,SCB,Ortho_control,3,170.5,1
45,173,1,173.1,131,NA,198,198,198,1,0,0,SCB,Target,2,170.5,0.9
45,174,2,174.2,NA,NA,NA,169,NA,0,1,0,SCB,Pseudohomophone,1,170.5,1
45,175,3,175.3,523,523,523,523,523,1,0,0,SCB,Ortho_control,3,170.5,0.8
45,176,1,176.1,145,145,145,145,145,1,0,0,SCB,Target,2,170.5,0.4
45,177,2,177.2,241,NA,311,311,311,1,0,0,SCB,Pseudohomophone,1,170.5,0.6
45,178,3,178.3,210,210,210,210,210,1,0,0,SCB,Ortho_control,3,170.5,0.7
45,179,1,179.1,144,144,144,144,144,1,0,0,SCB,Target,2,170.5,0.6
45,180,2,180.2,192,192,192,192,192,1,0,0,SCB,Pseudohomophone,1,170.5,0.6
46,1,2,1.2,255,255,255,396,255,1,1,0,SCB,Pseudohomophone,1,112.5,0
46,2,3,2.3,NA,NA,NA,489,NA,0,1,0,SCB,Ortho_control,3,112.5,0.2
46,3,1,3.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,112.5,0.2
46,4,2,4.2,268,268,268,268,268,1,0,0,SCB,Pseudohomophone,1,112.5,0.9
46,5,3,5.3,295,295,295,295,295,1,0,0,SCB,Ortho_control,3,112.5,0.3
46,6,1,6.1,159,159,159,159,159,1,0,0,SCB,Target,2,112.5,0.1
46,7,2,7.2,183,183,183,299,183,1,1,0,SCB,Pseudohomophone,1,112.5,0.5
46,8,3,8.3,298,298,298,298,298,1,0,0,SCB,Ortho_control,3,112.5,0.3
46,9,1,9.1,221,221,221,221,221,1,0,0,SCB,Target,2,112.5,0.7
46,10,2,10.2,448,448,448,489,448,1,1,0,SCB,Pseudohomophone,1,112.5,0.4
46,11,3,11.3,NA,NA,NA,376,NA,0,1,0,SCB,Ortho_control,3,112.5,0.4
46,12,1,12.1,291,291,291,503,291,1,1,0,SCB,Target,2,112.5,0.9
46,13,2,13.2,193,193,193,193,193,1,0,0,SCB,Pseudohomophone,1,112.5,0.7
46,14,3,14.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,112.5,0.9
46,15,1,15.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,112.5,1
46,16,2,16.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,112.5,0
46,17,3,17.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,112.5,1
46,18,1,18.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,112.5,0.1
46,19,2,19.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,112.5,0.6
46,20,3,20.3,158,NA,281,281,281,1,0,0,SCB,Ortho_control,3,112.5,0
46,21,1,21.1,162,162,162,409,162,1,1,0,SCB,Target,2,112.5,0.5
46,22,2,22.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,112.5,0.9
46,23,3,23.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,112.5,0.8
46,24,1,24.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,112.5,0.8
46,25,2,25.2,264,264,264,264,264,1,0,0,SCB,Pseudohomophone,1,112.5,0.2
46,26,3,26.3,169,169,169,169,169,1,0,0,SCB,Ortho_control,3,112.5,0.8
46,27,1,27.1,174,NA,174,506,1141,1,0,1,SCB,Target,2,112.5,0.4
46,28,2,28.2,299,299,299,624,299,1,0,0,SCB,Pseudohomophone,1,112.5,1
46,29,3,29.3,205,205,205,205,205,1,0,0,SCB,Ortho_control,3,112.5,0.6
46,30,1,30.1,317,317,317,317,317,1,0,0,SCB,Target,2,112.5,0.4
46,31,2,31.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,112.5,0.8
46,32,3,32.3,190,190,190,190,190,1,0,0,SCB,Ortho_control,3,112.5,1
46,33,1,33.1,301,301,301,385,301,1,1,0,SCB,Target,2,112.5,0.1
46,34,2,34.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,112.5,1
46,35,3,35.3,319,NA,319,693,817,1,0,1,SCB,Ortho_control,3,112.5,0.7
46,36,1,36.1,317,317,317,639,317,1,0,0,SCB,Target,2,112.5,0.3
46,37,2,37.2,246,246,246,246,246,1,0,0,SCB,Pseudohomophone,1,112.5,1
46,38,3,38.3,NA,NA,NA,467,NA,0,1,0,SCB,Ortho_control,3,112.5,0.5
46,39,1,39.1,221,221,221,221,221,1,0,0,SCB,Target,2,112.5,0
46,40,2,40.2,228,228,228,228,228,1,0,0,SCB,Pseudohomophone,1,112.5,0.9
46,41,3,41.3,184,NA,321,321,321,1,0,0,SCB,Ortho_control,3,112.5,0.5
46,42,1,42.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,112.5,0.5
46,43,2,43.2,323,NA,485,485,485,1,0,0,SCB,Pseudohomophone,1,112.5,0.7
46,44,3,44.3,239,NA,239,579,776,1,0,1,SCB,Ortho_control,3,112.5,0.3
46,45,1,45.1,220,220,220,220,220,1,0,0,SCB,Target,2,112.5,1
46,49,2,49.2,192,NA,406,654,406,1,1,0,SCB,Pseudohomophone,1,112.5,0
46,50,3,50.3,215,215,215,296,215,1,0,0,SCB,Ortho_control,3,112.5,0.5
46,51,1,51.1,318,NA,460,460,460,1,0,0,SCB,Target,2,112.5,0.3
46,52,2,52.2,166,166,166,779,166,1,1,0,SCB,Pseudohomophone,1,112.5,1
46,53,3,53.3,165,165,165,165,165,1,0,0,SCB,Ortho_control,3,112.5,0.8
46,54,1,54.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,112.5,0.7
46,55,2,55.2,NA,NA,NA,150,NA,0,1,0,SCB,Pseudohomophone,1,112.5,0.7
46,56,3,56.3,173,173,173,173,173,1,0,0,SCB,Ortho_control,3,112.5,0.1
46,57,1,57.1,217,NA,360,584,360,1,1,0,SCB,Target,2,112.5,0.2
46,58,2,58.2,232,232,232,232,232,1,0,0,SCB,Pseudohomophone,1,112.5,0.7
46,59,3,59.3,179,179,179,337,179,1,1,0,SCB,Ortho_control,3,112.5,0
46,60,1,60.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,112.5,0.3
46,61,2,61.2,NA,NA,NA,168,NA,0,1,0,SCB,Pseudohomophone,1,112.5,0.1
46,62,3,62.3,272,272,272,272,272,1,0,0,SCB,Ortho_control,3,112.5,1
46,64,2,64.2,NA,NA,NA,161,NA,0,1,0,SCB,Pseudohomophone,1,112.5,1
46,65,3,65.3,229,229,229,416,229,1,1,0,SCB,Ortho_control,3,112.5,1
46,66,1,66.1,165,165,165,165,165,1,0,0,SCB,Target,2,112.5,1
46,67,2,67.2,101,NA,101,254,1586,1,0,1,SCB,Pseudohomophone,1,112.5,0.9
46,68,3,68.3,469,NA,614,614,614,1,0,0,SCB,Ortho_control,3,112.5,1
46,69,1,69.1,209,NA,499,499,499,1,0,0,SCB,Target,2,112.5,0.7
46,70,2,70.2,195,195,195,195,195,1,0,0,SCB,Pseudohomophone,1,112.5,0.9
46,71,3,71.3,177,177,177,374,177,1,1,0,SCB,Ortho_control,3,112.5,0.9
46,73,2,73.2,248,NA,535,648,535,1,1,0,SCB,Pseudohomophone,1,112.5,0.9
46,74,3,74.3,329,329,329,329,329,1,0,0,SCB,Ortho_control,3,112.5,0.6
46,75,1,75.1,143,NA,143,332,528,1,0,1,SCB,Target,2,112.5,0.8
46,76,2,76.2,NA,NA,NA,230,NA,0,1,0,SCB,Pseudohomophone,1,112.5,0.9
46,77,3,77.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,112.5,0.9
46,78,1,78.1,155,155,155,356,155,1,1,0,SCB,Target,2,112.5,0.9
46,79,2,79.2,279,279,279,279,279,1,0,0,SCB,Pseudohomophone,1,112.5,0.4
46,81,1,81.1,178,178,178,178,178,1,0,0,SCB,Target,2,112.5,1
46,82,2,82.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,112.5,0.7
46,83,3,83.3,NA,NA,NA,140,NA,0,1,0,SCB,Ortho_control,3,112.5,1
46,84,1,84.1,NA,NA,NA,180,NA,0,1,0,SCB,Target,2,112.5,0.5
46,85,2,85.2,NA,NA,NA,156,NA,0,1,0,SCB,Pseudohomophone,1,112.5,1
46,86,3,86.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,112.5,0.2
46,87,1,87.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,112.5,0.7
46,88,2,88.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,112.5,0.7
46,89,3,89.3,199,199,199,338,199,1,1,0,SCB,Ortho_control,3,112.5,0.8
46,90,1,90.1,145,145,145,145,145,1,0,0,SCB,Target,2,112.5,1
46,91,2,91.2,250,250,250,250,250,1,0,0,SCB,Pseudohomophone,1,112.5,0
46,92,3,92.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,112.5,0.5
46,93,1,93.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,112.5,0.7
46,94,2,94.2,276,276,276,276,276,1,0,0,SCB,Pseudohomophone,1,112.5,0.8
46,95,3,95.3,149,NA,261,703,1503,1,1,1,SCB,Ortho_control,3,112.5,0.6
46,96,1,96.1,337,337,337,337,337,1,0,0,SCB,Target,2,112.5,0
46,97,2,97.2,144,144,144,144,144,1,0,0,SCB,Pseudohomophone,1,112.5,0.6
46,98,3,98.3,124,NA,596,596,596,1,0,0,SCB,Ortho_control,3,112.5,0.7
46,99,1,99.1,197,197,197,197,197,1,0,0,SCB,Target,2,112.5,0.8
46,100,2,100.2,300,NA,449,449,449,1,0,0,SCB,Pseudohomophone,1,112.5,1
46,101,3,101.3,312,312,312,312,312,1,0,0,SCB,Ortho_control,3,112.5,1
46,102,1,102.1,203,203,203,203,203,1,0,0,SCB,Target,2,112.5,0.9
46,103,2,103.2,NA,NA,NA,154,NA,0,1,0,SCB,Pseudohomophone,1,112.5,0.4
46,104,3,104.3,201,201,201,201,201,1,0,0,SCB,Ortho_control,3,112.5,0.5
46,105,1,105.1,170,170,170,170,170,1,0,0,SCB,Target,2,112.5,0.6
46,106,2,106.2,NA,NA,NA,200,NA,0,1,0,SCB,Pseudohomophone,1,112.5,1
46,107,3,107.3,282,282,282,282,282,1,0,0,SCB,Ortho_control,3,112.5,0.4
46,108,1,108.1,201,201,201,201,201,1,0,0,SCB,Target,2,112.5,1
46,109,2,109.2,267,267,267,267,267,1,0,0,SCB,Pseudohomophone,1,112.5,0.2
46,110,3,110.3,226,NA,226,769,896,1,0,1,SCB,Ortho_control,3,112.5,0.4
46,111,1,111.1,251,251,251,251,251,1,0,0,SCB,Target,2,112.5,0.7
46,112,2,112.2,NA,NA,NA,161,NA,0,1,0,SCB,Pseudohomophone,1,112.5,1
46,113,3,113.3,142,NA,937,937,937,1,0,0,SCB,Ortho_control,3,112.5,0.8
46,114,1,114.1,174,174,174,174,174,1,0,0,SCB,Target,2,112.5,1
46,115,2,115.2,296,296,296,296,296,1,0,0,SCB,Pseudohomophone,1,112.5,0
46,116,3,116.3,277,NA,724,1340,724,1,1,0,SCB,Ortho_control,3,112.5,0.8
46,117,1,117.1,220,220,220,220,220,1,0,0,SCB,Target,2,112.5,0.4
46,118,2,118.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,112.5,1
46,119,3,119.3,NA,NA,NA,183,NA,0,1,0,SCB,Ortho_control,3,112.5,0.6
46,120,1,120.1,293,293,293,293,293,1,0,0,SCB,Target,2,112.5,1
46,121,2,121.2,304,304,304,304,304,1,0,0,SCB,Pseudohomophone,1,112.5,1
46,122,3,122.3,150,NA,150,383,688,1,0,1,SCB,Ortho_control,3,112.5,0.8
46,123,1,123.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,112.5,0.1
46,124,2,124.2,246,246,246,246,246,1,0,0,SCB,Pseudohomophone,1,112.5,0.9
46,125,3,125.3,NA,NA,NA,477,NA,0,1,0,SCB,Ortho_control,3,112.5,0.9
46,126,1,126.1,175,NA,373,373,373,1,0,0,SCB,Target,2,112.5,0.9
46,127,2,127.2,422,NA,549,549,549,1,0,0,SCB,Pseudohomophone,1,112.5,0.1
46,128,3,128.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,112.5,0.4
46,129,1,129.1,157,157,157,157,157,1,0,0,SCB,Target,2,112.5,0.8
46,130,2,130.2,330,330,330,596,330,1,1,0,SCB,Pseudohomophone,1,112.5,0.3
46,131,3,131.3,203,203,203,1180,203,1,1,0,SCB,Ortho_control,3,112.5,0.5
46,132,1,132.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,112.5,0.5
46,133,2,133.2,299,299,299,1049,299,1,1,0,SCB,Pseudohomophone,1,112.5,0.7
46,134,3,134.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,112.5,0.8
46,135,1,135.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,112.5,0.2
46,136,2,136.2,197,197,197,197,197,1,0,0,SCB,Pseudohomophone,1,112.5,0.9
46,137,3,137.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,112.5,0.9
46,138,1,138.1,368,368,368,368,368,1,0,0,SCB,Target,2,112.5,0.5
46,139,2,139.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,112.5,1
46,141,1,141.1,225,225,225,225,225,1,0,0,SCB,Target,2,112.5,0.8
46,142,2,142.2,233,233,233,233,233,1,0,0,SCB,Pseudohomophone,1,112.5,1
46,143,3,143.3,361,361,361,1067,361,1,1,0,SCB,Ortho_control,3,112.5,0.7
46,144,1,144.1,156,NA,317,317,317,1,0,0,SCB,Target,2,112.5,1
46,145,2,145.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,112.5,0.1
46,146,3,146.3,252,252,252,252,252,1,0,0,SCB,Ortho_control,3,112.5,0.1
46,147,1,147.1,237,237,237,267,237,1,0,0,SCB,Target,2,112.5,1
46,148,2,148.2,110,110,110,110,264,1,0,1,SCB,Pseudohomophone,1,112.5,1
46,149,3,149.3,492,492,492,492,638,1,0,1,SCB,Ortho_control,3,112.5,0.9
46,150,1,150.1,NA,NA,NA,204,NA,0,1,0,SCB,Target,2,112.5,0.5
46,151,2,151.2,NA,NA,NA,377,NA,0,1,0,SCB,Pseudohomophone,1,112.5,1
46,152,3,152.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,112.5,1
46,153,1,153.1,150,150,150,306,150,1,1,0,SCB,Target,2,112.5,1
46,154,2,154.2,304,304,304,304,304,1,0,0,SCB,Pseudohomophone,1,112.5,0.8
46,155,3,155.3,314,NA,537,1521,537,1,1,0,SCB,Ortho_control,3,112.5,0.3
46,156,1,156.1,125,NA,125,331,1554,1,0,1,SCB,Target,2,112.5,0.9
46,157,2,157.2,211,211,211,426,211,1,1,0,SCB,Pseudohomophone,1,112.5,1
46,158,3,158.3,229,229,229,229,229,1,0,0,SCB,Ortho_control,3,112.5,0.8
46,159,1,159.1,204,204,204,204,204,1,0,0,SCB,Target,2,112.5,1
46,160,2,160.2,264,264,264,264,264,1,0,0,SCB,Pseudohomophone,1,112.5,0.3
46,161,3,161.3,244,244,244,722,244,1,1,0,SCB,Ortho_control,3,112.5,0.7
46,162,1,162.1,201,201,201,201,201,1,0,0,SCB,Target,2,112.5,0.9
46,163,2,163.2,462,NA,624,624,624,1,0,0,SCB,Pseudohomophone,1,112.5,0
46,164,3,164.3,192,192,192,525,192,1,1,0,SCB,Ortho_control,3,112.5,0
46,165,1,165.1,204,204,204,204,204,1,0,0,SCB,Target,2,112.5,0.9
46,166,2,166.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,112.5,0.8
46,167,3,167.3,384,384,384,646,384,1,1,0,SCB,Ortho_control,3,112.5,0.3
46,168,1,168.1,362,362,362,362,362,1,0,0,SCB,Target,2,112.5,0.5
46,169,2,169.2,465,465,465,465,465,1,0,0,SCB,Pseudohomophone,1,112.5,0.6
46,170,3,170.3,155,155,155,341,155,1,1,0,SCB,Ortho_control,3,112.5,1
46,171,1,171.1,274,274,274,274,274,1,0,0,SCB,Target,2,112.5,0.7
46,172,2,172.2,500,500,500,500,500,1,0,0,SCB,Pseudohomophone,1,112.5,1
46,173,3,173.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,112.5,0.9
46,174,1,174.1,184,184,184,312,184,1,1,0,SCB,Target,2,112.5,1
46,176,3,176.3,NA,NA,NA,373,NA,0,1,0,SCB,Ortho_control,3,112.5,0.4
46,177,1,177.1,214,214,214,214,214,1,0,0,SCB,Target,2,112.5,0.6
46,178,2,178.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,112.5,0.7
46,179,3,179.3,187,187,187,1376,187,1,1,0,SCB,Ortho_control,3,112.5,0.6
46,180,1,180.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,112.5,0.6
47,1,1,1.1,319,319,319,319,319,1,0,0,SCB,Target,2,76,0
47,2,2,2.2,375,375,375,375,375,1,0,0,SCB,Pseudohomophone,1,76,0.2
47,3,3,3.3,325,NA,564,720,564,1,0,0,SCB,Ortho_control,3,76,0.2
47,4,1,4.1,285,285,285,285,285,1,0,0,SCB,Target,2,76,0.9
47,6,3,6.3,152,NA,666,666,666,1,0,0,SCB,Ortho_control,3,76,0.1
47,7,1,7.1,160,160,160,160,160,1,0,0,SCB,Target,2,76,0.5
47,8,2,8.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,76,0.3
47,9,3,9.3,NA,NA,NA,242,NA,0,1,0,SCB,Ortho_control,3,76,0.7
47,10,1,10.1,229,NA,335,335,335,1,0,0,SCB,Target,2,76,0.4
47,11,2,11.2,229,NA,477,477,477,1,0,0,SCB,Pseudohomophone,1,76,0.4
47,12,3,12.3,262,NA,919,919,919,1,0,0,SCB,Ortho_control,3,76,0.9
47,13,1,13.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,76,0.7
47,14,2,14.2,93,93,93,93,93,1,0,0,SCB,Pseudohomophone,1,76,0.9
47,15,3,15.3,127,127,127,127,127,1,0,0,SCB,Ortho_control,3,76,1
47,16,1,16.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,76,0
47,17,2,17.2,170,170,170,170,170,1,0,0,SCB,Pseudohomophone,1,76,1
47,18,3,18.3,253,NA,380,380,380,1,0,0,SCB,Ortho_control,3,76,0.1
47,19,1,19.1,97,97,97,97,97,1,0,0,SCB,Target,2,76,0.6
47,20,2,20.2,108,108,108,108,108,1,0,0,SCB,Pseudohomophone,1,76,0
47,21,3,21.3,369,369,369,773,369,1,1,0,SCB,Ortho_control,3,76,0.5
47,22,1,22.1,182,182,182,182,182,1,0,0,SCB,Target,2,76,0.9
47,23,2,23.2,412,412,412,412,412,1,0,0,SCB,Pseudohomophone,1,76,0.8
47,24,3,24.3,177,177,177,177,177,1,0,0,SCB,Ortho_control,3,76,0.8
47,25,1,25.1,227,227,227,227,227,1,0,0,SCB,Target,2,76,0.2
47,26,2,26.2,217,217,217,217,217,1,0,0,SCB,Pseudohomophone,1,76,0.8
47,27,3,27.3,239,239,239,239,239,1,0,0,SCB,Ortho_control,3,76,0.4
47,28,1,28.1,174,NA,323,323,465,1,0,1,SCB,Target,2,76,1
47,29,2,29.2,195,195,195,195,195,1,0,0,SCB,Pseudohomophone,1,76,0.6
47,30,3,30.3,241,NA,467,919,467,1,1,0,SCB,Ortho_control,3,76,0.4
47,31,1,31.1,183,183,183,183,183,1,0,0,SCB,Target,2,76,0.8
47,32,2,32.2,83,83,83,83,83,1,0,0,SCB,Pseudohomophone,1,76,1
47,33,3,33.3,124,124,124,124,124,1,0,0,SCB,Ortho_control,3,76,0.1
47,34,1,34.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,76,1
47,35,2,35.2,132,132,132,132,132,1,0,0,SCB,Pseudohomophone,1,76,0.7
47,36,3,36.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,76,0.3
47,37,1,37.1,191,191,191,191,191,1,0,0,SCB,Target,2,76,1
47,38,2,38.2,207,207,207,207,207,1,0,0,SCB,Pseudohomophone,1,76,0.5
47,39,3,39.3,385,385,385,385,385,1,0,0,SCB,Ortho_control,3,76,0
47,40,1,40.1,77,NA,242,242,242,1,0,0,SCB,Target,2,76,0.9
47,41,2,41.2,179,179,179,179,179,1,0,0,SCB,Pseudohomophone,1,76,0.5
47,42,3,42.3,291,291,291,291,291,1,0,0,SCB,Ortho_control,3,76,0.5
47,43,1,43.1,234,234,234,234,234,1,0,0,SCB,Target,2,76,0.7
47,44,2,44.2,222,222,222,222,222,1,0,0,SCB,Pseudohomophone,1,76,0.3
47,45,3,45.3,190,190,190,190,190,1,0,0,SCB,Ortho_control,3,76,1
47,46,1,46.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,76,0.9
47,47,2,47.2,142,142,142,142,142,1,0,0,SCB,Pseudohomophone,1,76,0.9
47,48,3,48.3,236,236,236,236,236,1,0,0,SCB,Ortho_control,3,76,1
47,49,1,49.1,193,193,193,193,193,1,0,0,SCB,Target,2,76,0
47,50,2,50.2,222,222,222,222,222,1,0,0,SCB,Pseudohomophone,1,76,0.5
47,51,3,51.3,472,NA,692,898,692,1,1,0,SCB,Ortho_control,3,76,0.3
47,52,1,52.1,125,125,125,125,125,1,0,0,SCB,Target,2,76,1
47,53,2,53.2,508,508,508,508,508,1,0,0,SCB,Pseudohomophone,1,76,0.8
47,54,3,54.3,255,NA,613,613,613,1,0,0,SCB,Ortho_control,3,76,0.7
47,55,1,55.1,480,480,480,480,480,1,0,0,SCB,Target,2,76,0.7
47,56,2,56.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,76,0.1
47,57,3,57.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,76,0.2
47,58,1,58.1,NA,NA,NA,174,NA,0,1,0,SCB,Target,2,76,0.7
47,59,2,59.2,206,206,206,206,206,1,0,0,SCB,Pseudohomophone,1,76,0
47,60,3,60.3,183,183,183,183,183,1,0,0,SCB,Ortho_control,3,76,0.3
47,61,1,61.1,NA,NA,NA,NA,NA,0,0,0,SCB,Target,2,76,0.1
47,62,2,62.2,122,122,122,122,122,1,0,0,SCB,Pseudohomophone,1,76,1
47,63,3,63.3,223,223,223,223,223,1,0,0,SCB,Ortho_control,3,76,0
47,64,1,64.1,97,97,97,97,97,1,0,0,SCB,Target,2,76,1
47,65,2,65.2,97,97,97,97,97,1,0,0,SCB,Pseudohomophone,1,76,1
47,66,3,66.3,369,369,369,369,369,1,0,0,SCB,Ortho_control,3,76,1
47,67,1,67.1,247,247,247,247,247,1,0,0,SCB,Target,2,76,0.9
47,68,2,68.2,182,182,182,182,182,1,0,0,SCB,Pseudohomophone,1,76,1
47,69,3,69.3,211,211,211,629,211,1,1,0,SCB,Ortho_control,3,76,0.7
47,70,1,70.1,180,180,180,180,180,1,0,0,SCB,Target,2,76,0.9
47,71,2,71.2,209,209,209,209,209,1,0,0,SCB,Pseudohomophone,1,76,0.9
47,72,3,72.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,76,0.9
47,73,1,73.1,178,178,178,597,178,1,0,0,SCB,Target,2,76,0.9
47,74,2,74.2,112,112,112,112,112,1,0,0,SCB,Pseudohomophone,1,76,0.6
47,75,3,75.3,201,201,201,201,201,1,0,0,SCB,Ortho_control,3,76,0.8
47,77,2,77.2,284,284,284,284,534,1,0,1,SCB,Pseudohomophone,1,76,0.9
47,78,3,78.3,232,232,232,424,232,1,1,0,SCB,Ortho_control,3,76,0.9
47,79,1,79.1,234,NA,369,369,369,1,0,0,SCB,Target,2,76,0.4
47,80,2,80.2,300,300,300,300,300,1,0,0,SCB,Pseudohomophone,1,76,0.8
47,82,1,82.1,289,289,289,289,289,1,0,0,SCB,Target,2,76,0.7
47,83,2,83.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,76,1
47,84,3,84.3,220,220,220,220,220,1,0,0,SCB,Ortho_control,3,76,0.5
47,85,1,85.1,168,168,168,168,168,1,0,0,SCB,Target,2,76,1
47,86,2,86.2,201,NA,446,446,446,1,0,0,SCB,Pseudohomophone,1,76,0.2
47,87,3,87.3,247,247,247,247,247,1,0,0,SCB,Ortho_control,3,76,0.7
47,88,1,88.1,169,169,169,169,169,1,0,0,SCB,Target,2,76,0.7
47,89,2,89.2,NA,NA,NA,NA,NA,0,0,0,SCB,Pseudohomophone,1,76,0.8
47,90,3,90.3,NA,NA,NA,NA,NA,0,0,0,SCB,Ortho_control,3,76,1
47,91,1,91.1,NA,NA,NA,214,NA,0,1,0,SCB,Target,2,76,0
47,92,2,92.2,166,166,166,166,166,1,0,0,SCB,Pseudohomophone,1,76,0.5
47,93,3,93.3,134,134,134,134,134,1,0,0,SCB,Ortho_control,3,76,0.7
47,94,1,94.1,183,183,183,183,183,1,0,0,SCB,Target,2,76,0.8
47,95,2,95.2,168,168,168,168,168,1,0,0,SCB,Pseudohomophone,1,76,0.6
47,96,3,96.3,258,258,258,258,258,1,0,0,SCB,Ortho_control,3,76,0
47,97,1,97.1,243,243,243,243,243,1,0,0,SCB,Target,2,76,0.6
47,98,2,98.2,113,113,113,113,113,1,0,0,SCB,Pseudohomophone,1,76,0.7
47,99,3,99.3,183,183,183,183,183,1,0,0,SCB,Ortho_control,3,76,0.8
47,100,1,100.1,198,198,198,198,198,1,0,0,SCB,Target,2,76,1
47,101,2,101.2,157,157,157,157,157,1,0,0,SCB,Pseudohomophone,1,76,1
47,102,3,102.3,237,237,237,237,237,1,0,0,SCB,Ortho_control,3,76,0.9
47,103,1,103.1,192,192,192,192,192,1,0,0,SCB,Target,2,76,0.4
47,104,2,104.2,161,161,161,468,161,1,1,0,SCB,Pseudohomophone,1,76,0.5
47,105,3,105.3,172,172,172,172,172,1,0,0,SCB,Ortho_control,3,76,0.6
