subject,item,condition,ID,ffd,sfd,gzd,tvt,gpt,skp,rgi,rgo,exp,wordtype,wordtype3,target.freq,relative.freq,word.freq,pred.raw,pred.split,divergence
17,17,3,17.3,NA,NA,NA,266,NA,0,1,0,SCA,Ortho_control,3,H,H,H,0.8,high,308
17,18,1,18.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,L,0.8,high,308
17,19,2,19.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,L,L,1,high,308
17,20,3,20.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,H,H,1,high,308
17,21,1,21.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.7,high,308
17,22,2,22.2,240,240,240,544,240,1,0,0,SCA,Homophone,1,L,H,H,0.5,high,308
17,23,3,23.3,105,105,105,105,616,1,0,1,SCA,Ortho_control,3,L,H,H,0.3,low,308
17,24,1,24.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.2,low,308
17,25,2,25.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,L,L,0,low,308
17,26,3,26.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,H,H,0,low,308
17,27,1,27.1,197,197,197,197,197,1,0,0,SCA,Target,2,H,T,H,0,low,308
17,28,2,28.2,281,281,281,281,281,1,0,0,SCA,Homophone,1,L,H,L,0.1,low,308
17,29,3,29.3,239,NA,239,483,1241,1,0,1,SCA,Ortho_control,3,L,H,L,0,low,308
17,30,1,30.1,237,237,237,237,237,1,0,0,SCA,Target,2,L,T,L,0,low,308
17,31,2,31.2,337,337,337,337,337,1,0,0,SCA,Homophone,1,H,L,L,0.6,high,308
17,32,3,32.3,NA,NA,NA,780,NA,0,1,0,SCA,Ortho_control,3,H,L,H,0.1,low,308
17,33,1,33.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.9,high,308
17,34,2,34.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,H,H,0.5,high,308
17,35,3,35.3,146,146,146,146,146,1,0,0,SCA,Ortho_control,3,L,H,H,0.9,high,308
17,36,1,36.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.4,high,308
17,37,2,37.2,273,273,273,440,273,1,1,0,SCA,Homophone,1,L,L,L,0,low,308
17,38,3,38.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,L,L,0.9,high,308
17,39,1,39.1,322,322,322,322,322,1,0,0,SCA,Target,2,L,T,L,0.3,low,308
17,40,2,40.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,H,L,0.3,low,308
17,41,3,41.3,NA,NA,NA,262,NA,0,0,0,SCA,Ortho_control,3,L,H,L,0.2,low,308
17,42,1,42.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0,low,308
17,43,2,43.2,NA,NA,NA,124,NA,0,1,0,SCA,Homophone,1,L,L,L,0.7,high,308
17,44,3,44.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,L,L,0,low,308
17,45,1,45.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.1,low,308
17,47,3,47.3,272,272,272,272,272,1,0,0,SCA,Ortho_control,3,L,H,L,0.1,low,308
17,48,1,48.1,250,250,250,250,250,1,0,0,SCA,Target,2,L,T,L,0,low,308
17,49,2,49.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,L,L,0,low,308
17,50,3,50.3,NA,NA,NA,344,NA,0,1,0,SCA,Ortho_control,3,L,H,H,0.1,low,308
17,51,1,51.1,250,250,250,250,250,1,0,0,SCA,Target,2,L,T,L,0.7,high,308
17,52,2,52.2,202,202,202,729,202,1,1,0,SCA,Homophone,1,H,H,H,1,high,308
17,53,3,53.3,225,225,225,826,225,1,1,0,SCA,Ortho_control,3,H,H,H,0.8,high,308
17,54,1,54.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,1,high,308
17,55,2,55.2,282,282,282,282,282,1,0,0,SCA,Homophone,1,L,L,L,0,low,308
17,56,3,56.3,197,197,197,197,350,1,0,1,SCA,Ortho_control,3,L,L,L,0.1,low,308
17,58,2,58.2,230,230,230,230,230,1,0,0,SCA,Homophone,1,L,H,H,0.2,low,308
17,59,3,59.3,162,162,162,162,435,1,0,1,SCA,Ortho_control,3,L,H,H,0.6,high,308
17,60,1,60.1,NA,NA,NA,172,NA,0,1,0,SCA,Target,2,L,T,L,0.8,high,308
17,61,2,61.2,305,305,305,305,305,1,0,0,SCA,Homophone,1,H,L,H,0,low,308
17,62,3,62.3,NA,NA,NA,191,NA,0,0,0,SCA,Ortho_control,3,H,L,L,0.9,high,308
17,63,1,63.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.9,high,308
17,64,2,64.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,H,H,0.8,high,308
17,65,3,65.3,NA,NA,NA,277,NA,0,1,0,SCA,Ortho_control,3,H,L,L,0.5,high,308
17,66,1,66.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.5,high,308
17,67,2,67.2,196,196,196,196,196,1,0,0,SCA,Homophone,1,H,L,L,0,low,308
17,68,3,68.3,189,189,189,189,189,1,0,0,SCA,Ortho_control,3,H,L,L,0,low,308
17,69,1,69.1,223,223,223,223,223,1,0,0,SCA,Target,2,H,T,H,0,low,308
17,70,2,70.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,H,H,0,low,308
17,71,3,71.3,355,355,355,506,355,1,0,0,SCA,Ortho_control,3,L,H,L,0,low,308
17,72,1,72.1,209,209,209,209,209,1,0,0,SCA,Target,2,L,T,L,0,low,308
17,73,2,73.2,222,222,222,222,222,1,0,0,SCA,Homophone,1,L,L,L,0.5,high,308
17,74,3,74.3,204,204,204,204,204,1,0,0,SCA,Ortho_control,3,L,H,H,0.4,high,308
17,75,1,75.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.2,low,308
17,76,2,76.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,H,H,0.7,high,308
17,77,3,77.3,NA,NA,NA,280,NA,0,1,0,SCA,Ortho_control,3,L,H,H,0.3,low,308
17,78,1,78.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.6,high,308
17,79,2,79.2,311,311,311,1854,311,1,1,0,SCA,Homophone,1,L,L,L,0.1,low,308
17,80,3,80.3,240,240,240,611,240,1,0,0,SCA,Ortho_control,3,L,H,H,0.8,high,308
17,82,2,82.2,NA,NA,NA,94,NA,0,1,0,SCA,Homophone,1,H,H,H,0.9,high,308
17,83,3,83.3,418,418,418,418,418,1,0,0,SCA,Ortho_control,3,H,H,H,0.1,low,308
17,84,1,84.1,294,294,294,294,294,1,0,0,SCA,Target,2,H,T,H,0,low,308
17,85,2,85.2,NA,NA,NA,324,NA,0,1,0,SCA,Homophone,1,H,L,L,0.4,high,308
17,86,3,86.3,329,329,329,329,329,1,0,0,SCA,Ortho_control,3,H,L,L,0.7,high,308
17,87,1,87.1,267,267,267,267,267,1,0,0,SCA,Target,2,H,T,L,0.3,low,308
17,88,2,88.2,199,199,199,199,199,1,0,0,SCA,Homophone,1,L,H,L,0.4,high,308
17,89,3,89.3,NA,NA,NA,314,NA,0,0,0,SCA,Ortho_control,3,L,L,L,0.4,high,308
17,90,1,90.1,254,254,254,254,254,1,0,0,SCA,Target,2,L,T,L,0.4,high,308
17,91,2,91.2,NA,NA,NA,198,NA,0,1,0,SCA,Homophone,1,H,L,H,0.3,low,308
17,92,3,92.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,H,H,0.4,high,308
17,93,1,93.1,NA,NA,NA,159,NA,0,0,0,SCA,Target,2,H,T,H,0.2,low,308
17,94,2,94.2,307,307,307,307,307,1,0,0,SCA,Homophone,1,L,H,H,0.9,high,308
17,95,3,95.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,L,L,0.2,low,308
17,96,1,96.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.2,low,308
17,97,2,97.2,250,250,250,250,250,1,0,0,SCA,Homophone,1,H,L,L,0.7,high,308
17,98,3,98.3,NA,NA,NA,248,NA,0,0,0,SCA,Ortho_control,3,H,L,L,0.9,high,308
17,99,1,99.1,251,251,251,251,251,1,0,0,SCA,Target,2,H,T,H,0.3,low,308
17,100,2,100.2,293,293,293,293,293,1,0,0,SCA,Homophone,1,H,H,H,0.9,high,308
17,101,3,101.3,380,380,380,785,721,1,1,1,SCA,Ortho_control,3,H,H,H,0,low,308
17,102,1,102.1,226,226,226,226,387,1,0,1,SCA,Target,2,H,T,H,0.1,low,308
17,103,2,103.2,455,NA,455,619,1280,1,0,1,SCA,Homophone,1,H,L,L,0.9,high,308
17,104,3,104.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,L,L,1,high,308
17,105,1,105.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,1,high,308
17,106,2,106.2,263,263,263,263,263,1,0,0,SCA,Homophone,1,L,H,H,0.1,low,308
17,107,3,107.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,H,L,0,low,308
17,108,1,108.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.5,high,308
17,109,2,109.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,L,H,0.9,high,308
17,111,1,111.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,1,high,308
17,112,2,112.2,190,190,190,190,190,1,0,0,SCA,Homophone,1,L,H,H,0.5,high,308
17,113,3,113.3,194,194,194,194,194,1,0,0,SCA,Ortho_control,3,L,H,H,0.8,high,308
17,114,1,114.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.4,high,308
17,115,2,115.2,187,187,187,187,187,1,0,0,SCA,Homophone,1,H,L,L,0.2,low,308
17,116,3,116.3,291,291,291,291,291,1,0,0,SCA,Ortho_control,3,H,L,L,0.5,high,308
17,117,1,117.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.9,high,308
17,118,2,118.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,H,H,0.1,low,308
17,119,3,119.3,NA,NA,NA,167,NA,0,1,0,SCA,Ortho_control,3,H,H,H,0,low,308
17,120,1,120.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0,low,308
17,121,2,121.2,NA,NA,NA,274,NA,0,1,0,SCA,Homophone,1,L,L,L,0.7,high,308
17,122,3,122.3,NA,NA,NA,190,NA,0,0,0,SCA,Ortho_control,3,L,H,H,0.3,low,308
17,123,1,123.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.4,high,308
17,124,2,124.2,292,292,292,292,292,1,0,0,SCA,Homophone,1,L,H,L,0.2,low,308
17,125,3,125.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,H,H,0.2,low,308
17,126,1,126.1,158,158,158,158,879,1,0,1,SCA,Target,2,L,T,L,0.1,low,308
17,127,2,127.2,274,274,274,274,274,1,0,0,SCA,Homophone,1,L,L,L,0.7,high,308
17,128,3,128.3,223,223,223,491,223,1,1,0,SCA,Ortho_control,3,L,L,L,0.1,low,308
17,129,1,129.1,207,207,207,207,207,1,0,0,SCA,Target,2,L,T,L,0.3,low,308
17,130,2,130.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,H,H,0.7,high,308
17,131,3,131.3,NA,NA,NA,622,NA,0,1,0,SCA,Ortho_control,3,H,L,L,0.1,low,308
17,132,1,132.1,221,221,221,221,221,1,0,0,SCA,Target,2,H,T,H,0.5,high,308
17,133,2,133.2,202,202,202,417,202,1,1,0,SCA,Homophone,1,H,L,H,0.7,high,308
17,134,3,134.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,L,L,0.4,high,308
17,136,2,136.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,H,H,1,high,308
17,137,3,137.3,262,262,262,262,262,1,0,0,SCA,Ortho_control,3,H,L,H,0.2,low,308
17,138,1,138.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.3,low,308
17,139,2,139.2,270,270,270,270,270,1,0,0,SCA,Homophone,1,H,L,L,0.6,high,308
17,140,3,140.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,H,H,0.7,high,308
17,141,1,141.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.1,low,308
17,142,2,142.2,283,283,283,283,283,1,0,0,SCA,Homophone,1,L,H,H,0.8,high,308
17,143,3,143.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,H,H,0.1,low,308
17,144,1,144.1,183,183,183,183,183,1,0,0,SCA,Target,2,L,T,L,0.9,high,308
17,145,2,145.2,186,186,186,532,186,1,1,0,SCA,Homophone,1,H,L,L,0.4,high,308
17,146,3,146.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,L,L,0.3,low,308
17,147,1,147.1,179,179,179,179,179,1,0,0,SCA,Target,2,H,T,H,0.4,high,308
17,148,2,148.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,H,L,0.4,high,308
17,149,3,149.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,H,H,0.4,high,308
17,150,1,150.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0,low,308
17,151,2,151.2,233,233,233,233,233,1,0,0,SCA,Homophone,1,L,L,L,0,low,308
17,152,3,152.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,L,L,0,low,308
17,153,1,153.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.1,low,308
17,154,2,154.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,H,H,1,high,308
17,155,3,155.3,261,261,261,261,261,1,0,0,SCA,Ortho_control,3,L,H,H,1,high,308
17,156,1,156.1,196,196,196,196,196,1,0,0,SCA,Target,2,L,T,L,0.4,high,308
17,157,2,157.2,268,268,268,268,268,1,0,0,SCA,Homophone,1,H,L,H,0.4,high,308
17,158,3,158.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,L,L,0.8,high,308
17,159,1,159.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.3,low,308
17,160,2,160.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,H,L,0.2,low,308
17,161,3,161.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,H,H,0.4,high,308
17,162,1,162.1,175,175,175,175,344,1,0,1,SCA,Target,2,L,T,L,0,low,308
17,163,2,163.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,L,H,0.4,high,308
17,164,3,164.3,324,324,324,324,324,1,0,0,SCA,Ortho_control,3,H,L,H,0.2,low,308
17,165,1,165.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0,low,308
17,166,2,166.2,164,164,164,164,267,1,0,1,SCA,Homophone,1,H,L,H,0.8,high,308
17,167,3,167.3,222,222,222,222,222,1,0,0,SCA,Ortho_control,3,H,L,H,0.1,low,308
17,168,1,168.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0,low,308
18,1,2,1.2,198,NA,491,491,491,1,0,0,SCA,Homophone,1,L,H,H,0,low,94
18,2,3,2.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,H,L,0,low,94
18,3,1,3.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0,low,94
18,4,2,4.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,L,L,0.1,low,94
18,5,3,5.3,157,157,157,157,358,1,0,1,SCA,Ortho_control,3,H,L,L,0.6,high,94
18,6,1,6.1,260,260,260,260,260,1,0,0,SCA,Target,2,H,T,H,0.6,high,94
18,7,2,7.2,262,262,262,262,262,1,0,0,SCA,Homophone,1,H,H,H,0.3,low,94
18,8,3,8.3,251,251,251,251,251,1,0,0,SCA,Ortho_control,3,H,H,H,0,low,94
18,9,1,9.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.2,low,94
18,10,2,10.2,179,179,179,179,179,1,0,0,SCA,Homophone,1,L,H,H,0.2,low,94
18,11,3,11.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,H,H,0.3,low,94
18,12,1,12.1,162,162,162,162,376,1,0,1,SCA,Target,2,L,T,L,0,low,94
18,14,3,14.3,259,259,259,259,259,1,0,0,SCA,Ortho_control,3,H,L,L,1,high,94
18,15,1,15.1,372,372,372,372,372,1,0,0,SCA,Target,2,H,T,H,0.7,high,94
18,16,2,16.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,H,H,0.9,high,94
18,17,3,17.3,233,233,233,233,233,1,0,0,SCA,Ortho_control,3,H,H,H,0.8,high,94
18,18,1,18.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,L,0.8,high,94
18,19,2,19.2,175,175,175,175,175,1,0,0,SCA,Homophone,1,H,L,L,1,high,94
18,21,1,21.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.7,high,94
18,22,2,22.2,205,205,205,205,205,1,0,0,SCA,Homophone,1,L,H,H,0.5,high,94
18,23,3,23.3,NA,NA,NA,183,NA,0,1,0,SCA,Ortho_control,3,L,H,H,0.3,low,94
18,24,1,24.1,334,334,334,334,334,1,0,0,SCA,Target,2,L,T,L,0.2,low,94
18,25,2,25.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,L,L,0,low,94
18,26,3,26.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,H,H,0,low,94
18,27,1,27.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0,low,94
18,28,2,28.2,NA,NA,NA,367,NA,0,1,0,SCA,Homophone,1,L,H,L,0.1,low,94
18,29,3,29.3,257,NA,442,569,442,1,1,0,SCA,Ortho_control,3,L,H,L,0,low,94
18,30,1,30.1,161,161,161,161,161,1,0,0,SCA,Target,2,L,T,L,0,low,94
18,31,2,31.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,L,L,0.6,high,94
18,32,3,32.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,L,H,0.1,low,94
18,33,1,33.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.9,high,94
18,34,2,34.2,194,194,194,194,194,1,0,0,SCA,Homophone,1,L,H,H,0.5,high,94
18,35,3,35.3,345,345,345,345,345,1,0,0,SCA,Ortho_control,3,L,H,H,0.9,high,94
18,36,1,36.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.4,high,94
18,38,3,38.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,L,L,0.9,high,94
18,39,1,39.1,187,187,187,187,187,1,0,0,SCA,Target,2,L,T,L,0.3,low,94
18,40,2,40.2,216,216,216,216,216,1,0,0,SCA,Homophone,1,L,H,L,0.3,low,94
18,41,3,41.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,H,L,0.2,low,94
18,42,1,42.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0,low,94
18,43,2,43.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,L,L,0.7,high,94
18,44,3,44.3,176,176,176,176,176,1,0,0,SCA,Ortho_control,3,L,L,L,0,low,94
18,45,1,45.1,NA,NA,NA,138,NA,0,1,0,SCA,Target,2,L,T,L,0.1,low,94
18,46,2,46.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,H,L,0,low,94
18,47,3,47.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,H,L,0.1,low,94
18,48,1,48.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0,low,94
18,49,2,49.2,180,180,180,180,345,1,0,1,SCA,Homophone,1,L,L,L,0,low,94
18,50,3,50.3,100,NA,100,283,833,1,0,1,SCA,Ortho_control,3,L,H,H,0.1,low,94
18,51,1,51.1,NA,NA,NA,139,NA,0,1,0,SCA,Target,2,L,T,L,0.7,high,94
18,52,2,52.2,240,240,240,240,240,1,0,0,SCA,Homophone,1,H,H,H,1,high,94
18,53,3,53.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,H,H,0.8,high,94
18,54,1,54.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,1,high,94
18,55,2,55.2,208,208,208,208,453,1,0,1,SCA,Homophone,1,L,L,L,0,low,94
18,56,3,56.3,244,244,244,244,244,1,0,0,SCA,Ortho_control,3,L,L,L,0.1,low,94
18,57,1,57.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0,low,94
18,58,2,58.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,H,H,0.2,low,94
18,59,3,59.3,194,194,194,194,194,1,0,0,SCA,Ortho_control,3,L,H,H,0.6,high,94
18,60,1,60.1,NA,NA,NA,204,NA,0,1,0,SCA,Target,2,L,T,L,0.8,high,94
18,61,2,61.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,L,H,0,low,94
18,62,3,62.3,254,254,254,254,254,1,0,0,SCA,Ortho_control,3,H,L,L,0.9,high,94
18,63,1,63.1,NA,NA,NA,99,NA,0,1,0,SCA,Target,2,H,T,H,0.9,high,94
18,64,2,64.2,183,183,183,183,183,1,0,0,SCA,Homophone,1,H,H,H,0.8,high,94
18,65,3,65.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,L,L,0.5,high,94
18,66,1,66.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.5,high,94
18,67,2,67.2,196,196,196,196,196,1,0,0,SCA,Homophone,1,H,L,L,0,low,94
18,68,3,68.3,164,164,164,286,164,1,1,0,SCA,Ortho_control,3,H,L,L,0,low,94
18,69,1,69.1,NA,NA,NA,140,NA,0,1,0,SCA,Target,2,H,T,H,0,low,94
18,70,2,70.2,153,153,153,364,354,1,1,1,SCA,Homophone,1,L,H,H,0,low,94
18,71,3,71.3,NA,NA,NA,240,NA,0,1,0,SCA,Ortho_control,3,L,H,L,0,low,94
18,72,1,72.1,292,292,292,292,292,1,0,0,SCA,Target,2,L,T,L,0,low,94
18,73,2,73.2,162,162,162,162,287,1,0,1,SCA,Homophone,1,L,L,L,0.5,high,94
18,74,3,74.3,273,273,273,273,273,1,0,0,SCA,Ortho_control,3,L,H,H,0.4,high,94
18,75,1,75.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.2,low,94
18,76,2,76.2,216,216,216,216,216,1,0,0,SCA,Homophone,1,L,H,H,0.7,high,94
18,77,3,77.3,171,171,171,171,171,1,0,0,SCA,Ortho_control,3,L,H,H,0.3,low,94
18,78,1,78.1,261,261,261,261,261,1,0,0,SCA,Target,2,L,T,L,0.6,high,94
18,79,2,79.2,269,269,269,269,269,1,0,0,SCA,Homophone,1,L,L,L,0.1,low,94
18,80,3,80.3,211,211,211,211,211,1,0,0,SCA,Ortho_control,3,L,H,H,0.8,high,94
18,81,1,81.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.3,low,94
18,82,2,82.2,189,189,189,189,189,1,0,0,SCA,Homophone,1,H,H,H,0.9,high,94
18,83,3,83.3,181,181,181,181,181,1,0,0,SCA,Ortho_control,3,H,H,H,0.1,low,94
18,84,1,84.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0,low,94
18,85,2,85.2,193,193,193,193,193,1,0,0,SCA,Homophone,1,H,L,L,0.4,high,94
18,86,3,86.3,226,226,226,335,226,1,1,0,SCA,Ortho_control,3,H,L,L,0.7,high,94
18,87,1,87.1,166,166,166,166,166,1,0,0,SCA,Target,2,H,T,L,0.3,low,94
18,88,2,88.2,301,301,301,301,301,1,0,0,SCA,Homophone,1,L,H,L,0.4,high,94
18,89,3,89.3,167,167,167,167,167,1,0,0,SCA,Ortho_control,3,L,L,L,0.4,high,94
18,91,2,91.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,L,H,0.3,low,94
18,92,3,92.3,NA,NA,NA,200,NA,0,1,0,SCA,Ortho_control,3,H,H,H,0.4,high,94
18,93,1,93.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.2,low,94
18,94,2,94.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,H,H,0.9,high,94
18,95,3,95.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,L,L,0.2,low,94
18,96,1,96.1,NA,NA,NA,218,NA,0,1,0,SCA,Target,2,L,T,L,0.2,low,94
18,97,2,97.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,L,L,0.7,high,94
18,98,3,98.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,L,L,0.9,high,94
18,99,1,99.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,0.3,low,94
18,100,2,100.2,194,194,194,194,194,1,0,0,SCA,Homophone,1,H,H,H,0.9,high,94
18,101,3,101.3,178,178,178,178,178,1,0,0,SCA,Ortho_control,3,H,H,H,0,low,94
18,102,1,102.1,167,NA,167,497,667,1,0,1,SCA,Target,2,H,T,H,0.1,low,94
18,103,2,103.2,NA,NA,NA,236,NA,0,1,0,SCA,Homophone,1,H,L,L,0.9,high,94
18,104,3,104.3,178,178,178,178,178,1,0,0,SCA,Ortho_control,3,H,L,L,1,high,94
18,105,1,105.1,205,205,205,205,205,1,0,0,SCA,Target,2,H,T,H,1,high,94
18,106,2,106.2,209,209,209,209,209,1,0,0,SCA,Homophone,1,L,H,H,0.1,low,94
18,107,3,107.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,L,H,L,0,low,94
18,108,1,108.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.5,high,94
18,109,2,109.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,L,H,0.9,high,94
18,110,3,110.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,H,H,0.5,high,94
18,111,1,111.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,H,T,H,1,high,94
18,112,2,112.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,L,H,H,0.5,high,94
18,113,3,113.3,192,192,192,192,192,1,0,0,SCA,Ortho_control,3,L,H,H,0.8,high,94
18,114,1,114.1,NA,NA,NA,NA,NA,0,0,0,SCA,Target,2,L,T,L,0.4,high,94
18,115,2,115.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,L,L,0.2,low,94
18,116,3,116.3,NA,NA,NA,NA,NA,0,0,0,SCA,Ortho_control,3,H,L,L,0.5,high,94
18,118,2,118.2,NA,NA,NA,NA,NA,0,0,0,SCA,Homophone,1,H,H,H,0.1,low,94
18,119,3,119.3,312,312,312,312,312,1,0,0,SCA,Ortho_control,3,H,H,H,0,low,94
18,120,1,120.1,357,357,357,357,357,1,0,0,SCA,Target,2,H,T,H,0,low,94
